Order,Family,Genus_Species_Accepted,Genus_Accepted,PMkr2.LCVP.moldat.PvAb.Ap24,NEW_Fruit_fleshy_or_dry_rev_checked_Anna,Fruit_color,ID
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,46713
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,46714
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,46715
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,46721
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136435
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136436
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136437
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136438
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136439
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136440
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,red;yellow,136441
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136442
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136443
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136444
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136445
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136446
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136447
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136448
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136449
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136450
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136451
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136452
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136453
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136454
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136455
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136548
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136549
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136550
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136551
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136552
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136553
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136554
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,NA,136555
Apiales,Araliaceae,Schefflera_morototoni,Schefflera,1,fleshy,black,136556
Apiales,Araliaceae,Trevesia_burckii,Trevesia,1,fleshy,yellow,153158
Apiales,Araliaceae,Trevesia_burckii,Trevesia,1,NA,NA,153159
Apiales,Araliaceae,Trevesia_valida,Trevesia,1,fleshy,green,153164
Apiales,Pennantiaceae,Pennantia_cunninghamii,Pennantia,1,fleshy,NA,111013
Apiales,Pennantiaceae,Pennantia_cunninghamii,Pennantia,1,NA,NA,111014
Apiales,Pennantiaceae,Pennantia_cunninghamii,Pennantia,1,NA,NA,111015
Apiales,Pennantiaceae,Pennantia_cunninghamii,Pennantia,1,NA,black,111018
Apiales,Pittosporaceae,Auranticarpa_rhombifolia,Auranticarpa,1,NA,NA,15495
Apiales,Pittosporaceae,Auranticarpa_rhombifolia,Auranticarpa,1,NA,NA,15496
Apiales,Pittosporaceae,Auranticarpa_rhombifolia,Auranticarpa,1,NA,NA,15500
Apiales,Pittosporaceae,Auranticarpa_rhombifolia,Auranticarpa,1,NA,NA,116219
Apiales,Pittosporaceae,Auranticarpa_rhombifolia,Auranticarpa,1,NA,NA,116220
Apiales,Pittosporaceae,Auranticarpa_rhombifolia,Auranticarpa,1,dry,orange,116221
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,NA,NA,18607
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,NA,NA,18608
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,NA,NA,18609
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,NA,NA,18610
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,NA,NA,18611
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,fleshy,NA,18612
Apiales,Pittosporaceae,Billardiera_longiflora,Billardiera,1,NA,black,18629
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,NA,NA,18613
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,NA,NA,18614
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,NA,NA,18619
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,NA,NA,18620
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,NA,NA,18621
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,fleshy,NA,18622
Apiales,Pittosporaceae,Billardiera_scandens,Billardiera,1,NA,black,18630
Apiales,Pittosporaceae,Pittosporum_arborescens,Pittosporum,1,NA,NA,116118
Apiales,Pittosporaceae,Pittosporum_arborescens,Pittosporum,1,NA,NA,116119
Apiales,Pittosporaceae,Pittosporum_arborescens,Pittosporum,1,dry,orange,116120
Apiales,Pittosporaceae,Pittosporum_arborescens,Pittosporum,1,NA,orange,116263
Apiales,Pittosporaceae,Pittosporum_brackenridgei,Pittosporum,1,NA,NA,116127
Apiales,Pittosporaceae,Pittosporum_brackenridgei,Pittosporum,1,dry,orange,116128
Apiales,Pittosporaceae,Pittosporum_brackenridgei,Pittosporum,1,NA,orange,116264
Apiales,Pittosporaceae,Pittosporum_hosmeri,Pittosporum,1,dry,orange,116163
Apiales,Pittosporaceae,Pittosporum_hosmeri,Pittosporum,1,NA,NA,116164
Apiales,Pittosporaceae,Pittosporum_moluccanum,Pittosporum,1,NA,NA,116180
Apiales,Pittosporaceae,Pittosporum_moluccanum,Pittosporum,1,dry,orange,116181
Apiales,Pittosporaceae,Pittosporum_moluccanum,Pittosporum,1,NA,NA,116182
Apiales,Pittosporaceae,Pittosporum_moluccanum,Pittosporum,1,dry,NA,116183
Apiales,Pittosporaceae,Pittosporum_moluccanum,Pittosporum,1,NA,NA,116184
Apiales,Pittosporaceae,Pittosporum_multiflorum,Pittosporum,1,NA,NA,33117
Apiales,Pittosporaceae,Pittosporum_multiflorum,Pittosporum,1,NA,NA,33118
Apiales,Pittosporaceae,Pittosporum_multiflorum,Pittosporum,1,NA,orange,33120
Apiales,Pittosporaceae,Pittosporum_multiflorum,Pittosporum,1,NA,NA,116186
Apiales,Pittosporaceae,Pittosporum_multiflorum,Pittosporum,1,NA,NA,116187
Apiales,Pittosporaceae,Pittosporum_multiflorum,Pittosporum,1,fleshy,NA,116188
Apiales,Pittosporaceae,Pittosporum_undulatum,Pittosporum,1,dry,yellow/orange/brownish,116245
Apiales,Pittosporaceae,Pittosporum_undulatum,Pittosporum,1,NA,NA,116246
Apiales,Pittosporaceae,Pittosporum_undulatum,Pittosporum,1,NA,NA,116247
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,NA,116252
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,NA,116253
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,NA,116254
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,NA,116255
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,NA,116256
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,NA,116257
Apiales,Pittosporaceae,Pittosporum_viridiflorum,Pittosporum,1,dry,orange,116280
Apiales,Pittosporaceae,Pittosporum_yunckeri,Pittosporum,1,dry,orange,116261
Apiales,Pittosporaceae,Pittosporum_yunckeri,Pittosporum,1,NA,orange,116282
Apiales,Torricelliaceae,Aralidium_pinnatifidum,Aralidium,1,fleshy,black;green;red,11295
Apiales,Torricelliaceae,Aralidium_pinnatifidum,Aralidium,1,NA,NA,11296
Apiales,Torricelliaceae,Aralidium_pinnatifidum,Aralidium,1,fleshy,"white, ripening to purplish or black",11297
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,fleshy,Red,76778
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,fleshy,Red,76779
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,NA,76780
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,fleshy,NA,76781
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,NA,76782
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,NA,76783
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,NA,76784
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,NA,76976
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77050
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77051
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77052
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77053
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77054
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77055
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77056
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77057
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77058
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77059
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77060
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77061
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77062
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77063
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77064
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77065
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77066
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77067
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77068
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77069
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77070
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77071
Aquifoliales,Aquifoliaceae,Ilex_aquifolium,Ilex,1,NA,red,77072
Aquifoliales,Aquifoliaceae,Ilex_arnhemensis,Ilex,1,NA,NA,76786
Aquifoliales,Aquifoliaceae,Ilex_arnhemensis,Ilex,1,NA,NA,76787
Aquifoliales,Aquifoliaceae,Ilex_arnhemensis,Ilex,1,fleshy,white,76788
Aquifoliales,Aquifoliaceae,Ilex_arnhemensis,Ilex,1,fleshy,white,76789
Aquifoliales,Aquifoliaceae,Ilex_arnhemensis,Ilex,1,NA,white,77073
Aquifoliales,Aquifoliaceae,Ilex_cornuta,Ilex,1,fleshy,NA,76837
Aquifoliales,Aquifoliaceae,Ilex_cornuta,Ilex,1,NA,NA,76838
Aquifoliales,Aquifoliaceae,Ilex_cornuta,Ilex,1,NA,red,77093
Aquifoliales,Aquifoliaceae,Ilex_decidua,Ilex,1,NA,NA,76844
Aquifoliales,Aquifoliaceae,Ilex_decidua,Ilex,1,fleshy,NA,76845
Aquifoliales,Aquifoliaceae,Ilex_decidua,Ilex,1,NA,NA,76846
Aquifoliales,Aquifoliaceae,Ilex_decidua,Ilex,1,NA,red,77099
Aquifoliales,Aquifoliaceae,Ilex_decidua,Ilex,1,NA,red,77100
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,NA,76852
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,NA,76853
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,76854
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,fleshy,red,76855
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,NA,76856
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,NA,76857
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,NA,76858
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,NA,76859
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,red,77101
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,77102
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,77103
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,77104
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,77105
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,77106
Aquifoliales,Aquifoliaceae,Ilex_dumosa,Ilex,1,NA,black,77107
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,NA,76929
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,NA,76930
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,NA,76931
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,NA,76932
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,NA,76933
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,black,76934
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,NA,76935
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,fleshy,red,76936
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,red,77143
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,black,77144
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,black,77145
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,black,77146
Aquifoliales,Aquifoliaceae,Ilex_microdonta,Ilex,1,NA,black,77147
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,NA,76813
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,fleshy,red,76940
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,fleshy,NA,76941
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,NA,76942
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,NA,76943
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,NA,76944
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,NA,76945
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77148
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77149
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77150
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77151
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,NA,77152
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77153
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77154
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77155
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77156
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77157
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77158
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77159
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,black,77160
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77161
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77162
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77163
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,yellow,77164
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77165
Aquifoliales,Aquifoliaceae,Ilex_mitis,Ilex,1,NA,red,77166
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,NA,NA,76956
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,fleshy,NA,76957
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,NA,NA,76958
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,fleshy,NA,76959
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,NA,red,77170
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,NA,red,77171
Aquifoliales,Aquifoliaceae,Ilex_opaca,Ilex,1,NA,red,77172
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,fleshy,red,76962
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,NA,76963
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,NA,76964
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,black,76965
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,NA,76966
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,NA,76967
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,NA,76968
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,black,77174
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,red,77175
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,black,77176
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,black,77177
Aquifoliales,Aquifoliaceae,Ilex_paraguariensis,Ilex,1,NA,black,77178
Aquifoliales,Aquifoliaceae,Ilex_vomitoria,Ilex,1,NA,NA,77035
Aquifoliales,Aquifoliaceae,Ilex_vomitoria,Ilex,1,NA,NA,77036
Aquifoliales,Aquifoliaceae,Ilex_vomitoria,Ilex,1,fleshy,NA,77037
Aquifoliales,Aquifoliaceae,Ilex_vomitoria,Ilex,1,NA,red,77218
Aquifoliales,Aquifoliaceae,Ilex_vomitoria,Ilex,1,NA,red,77219
Aquifoliales,Aquifoliaceae,Ilex_vomitoria,Ilex,1,NA,red,77220
Aquifoliales,Cardiopteridaceae,Citronella_moorei,Citronella,1,NA,NA,33134
Aquifoliales,Cardiopteridaceae,Citronella_moorei,Citronella,1,fleshy,black,33135
Aquifoliales,Cardiopteridaceae,Citronella_moorei,Citronella,1,NA,NA,33136
Aquifoliales,Cardiopteridaceae,Citronella_moorei,Citronella,1,NA,black,33152
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,NA,NA,33125
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,fleshy,NA,33145
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,NA,NA,33146
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,fleshy,black,33147
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,NA,NA,33148
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,NA,NA,33149
Aquifoliales,Cardiopteridaceae,Citronella_smythii,Citronella,1,NA,black,33156
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,NA,NA,45473
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,NA,NA,45474
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,NA,NA,45475
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,NA,NA,45476
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,fleshy,NA,45477
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,NA,orange,45478
Aquifoliales,Cardiopteridaceae,Dendrobangia_boliviana,Dendrobangia,1,NA,black,45479
Aquifoliales,Stemonuraceae,Irvingbaileya_australis,Irvingbaileya,1,fleshy,NA,78874
Aquifoliales,Stemonuraceae,Irvingbaileya_australis,Irvingbaileya,1,NA,NA,78875
Aquifoliales,Stemonuraceae,Irvingbaileya_australis,Irvingbaileya,1,NA,white,78876
Aquifoliales,Stemonuraceae,Medusanthera_laxiflora,Medusanthera,1,NA,NA,93635
Aquifoliales,Stemonuraceae,Medusanthera_laxiflora,Medusanthera,1,fleshy,green,93636
Aquifoliales,Stemonuraceae,Medusanthera_laxiflora,Medusanthera,1,NA,NA,93637
Arecales,Arecaceae,Acanthophoenix_rubra,Acanthophoenix,1,NA,NA,2059
Arecales,Arecaceae,Acanthophoenix_rubra,Acanthophoenix,1,fleshy,black,2062
Arecales,Arecaceae,Acoelorrhaphe_wrightii,Acoelorrhaphe,1,fleshy,black,2604
Arecales,Arecaceae,Acoelorrhaphe_wrightii,Acoelorrhaphe,1,NA,NA,2605
Arecales,Arecaceae,Acoelorrhaphe_wrightii,Acoelorrhaphe,1,NA,NA,2606
Arecales,Arecaceae,Acoelorrhaphe_wrightii,Acoelorrhaphe,1,fleshy,brown; black,2607
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,brown,2750
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2751
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2752
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2753
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,BROWN,2754
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2755
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,brown,2756
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,orange,2757
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,BROWN,2758
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,yellow,2759
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2760
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2761
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2762
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2763
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2764
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2765
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,2771
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,yellow,2772
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,yellow,2773
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,yellow,2774
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,yellow,2775
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,fleshy,green,2776
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,green,2783
Arecales,Arecaceae,Acrocomia_aculeata,Acrocomia,1,NA,NA,16094
Arecales,Arecaceae,Acrocomia_crispa,Acrocomia,1,fleshy,yellow; orange,2777
Arecales,Arecaceae,Acrocomia_crispa,Acrocomia,1,NA,NA,65228
Arecales,Arecaceae,Actinokentia_divaricata,Actinokentia,1,NA,NA,3111
Arecales,Arecaceae,Actinokentia_divaricata,Actinokentia,1,NA,red,3112
Arecales,Arecaceae,Actinokentia_divaricata,Actinokentia,1,fleshy,red; purple,3113
Arecales,Arecaceae,Actinorhytis_calapparia,Actinorhytis,1,NA,NA,3116
Arecales,Arecaceae,Actinorhytis_calapparia,Actinorhytis,1,NA,red,3117
Arecales,Arecaceae,Actinorhytis_calapparia,Actinorhytis,1,fleshy,red,3118
Arecales,Arecaceae,Adonidia_merrillii,Adonidia,1,NA,red,3536
Arecales,Arecaceae,Adonidia_merrillii,Adonidia,1,NA,NA,3537
Arecales,Arecaceae,Adonidia_merrillii,Adonidia,1,NA,NA,3538
Arecales,Arecaceae,Adonidia_merrillii,Adonidia,1,fleshy,red,3540
Arecales,Arecaceae,Adonidia_merrillii,Adonidia,1,NA,orange,157023
Arecales,Arecaceae,Adonidia_merrillii,Adonidia,1,NA,red,157024
Arecales,Arecaceae,Aiphanes_erinacea,Aiphanes,1,NA,NA,5005
Arecales,Arecaceae,Aiphanes_erinacea,Aiphanes,1,fleshy,red; brown; black,5029
Arecales,Arecaceae,Aiphanes_grandis,Aiphanes,1,NA,NA,5006
Arecales,Arecaceae,Aiphanes_grandis,Aiphanes,1,fleshy,green,5032
Arecales,Arecaceae,Aiphanes_hirsuta,Aiphanes,1,NA,NA,5007
Arecales,Arecaceae,Aiphanes_hirsuta,Aiphanes,1,fleshy,red; purple; white,5033
Arecales,Arecaceae,Aiphanes_horrida,Aiphanes,1,NA,NA,5000
Arecales,Arecaceae,Aiphanes_horrida,Aiphanes,1,NA,NA,5008
Arecales,Arecaceae,Aiphanes_horrida,Aiphanes,1,NA,red,5022
Arecales,Arecaceae,Aiphanes_horrida,Aiphanes,1,fleshy,red,5034
Arecales,Arecaceae,Aiphanes_minima,Aiphanes,1,NA,NA,5013
Arecales,Arecaceae,Aiphanes_minima,Aiphanes,1,fleshy,red,5039
Arecales,Arecaceae,Aiphanes_ulei,Aiphanes,1,NA,NA,5017
Arecales,Arecaceae,Aiphanes_ulei,Aiphanes,1,fleshy,red,5047
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,GREEN,5896
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,NA,5897
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,NA,5898
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,Yellow-orange,5899
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,brown,5900
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,NA,5901
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,NA,5902
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,NA,5903
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,brown,5916
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,fleshy,green,5917
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,brown,5918
Arecales,Arecaceae,Allagoptera_arenaria,Allagoptera,1,NA,brown,5919
Arecales,Arecaceae,Allagoptera_brevicalyx,Allagoptera,1,fleshy,green,5920
Arecales,Arecaceae,Allagoptera_leucocalyx,Allagoptera,1,NA,NA,5911
Arecales,Arecaceae,Allagoptera_leucocalyx,Allagoptera,1,NA,NA,5912
